Bahnaric,Vietnamese
"Kân đô̆i, 'bô̆ trĭ jên đĭa phương wă phuk vŭ ăn drong pơ tâp ngoăi khŏa môn bjo kô truyên 'Binh Đĭnh tơ đĭa 'ban tĭa phân kâp gô răp ngân sach kơ pal teh đak hiê̆n hanh.","Cân đối, bố trí ngân sách địa phương để phục vụ công tác giảng dạy ngoại khóa môn võ cổ truyền. Bình Định trên địa bàn theo phân cấp quản lý ngân sách nhà nước hiện hành."
Kâp.,Cấp
"Kâp tinh, pơ jao. Sơ. Lao đô̆ng -. Thương 'binh păng xa hô̆i chu tri, phô̆i hơp kơ. Uy 'ban nhân yân kiơ ring. Tây. Sơn.","Cấp tỉnh, giao. Sở. Lao động -. Thương binh và. Xã hội chủ trì, phối hợp với Ủy ban nhân dân huyện. Tây. Sơn"
Kăn kư̆. Kuyêt đĭnh sô̆ 2997/QĐ-UBND năr 26 khĕi 8 xơ năm 2019 dĭh. Uy 'ban nhân yân tinh.,Căn cứ. Quyết định số 2997/QĐ-UBND ngày 26 tháng 8 năm 2019 của Ủy ban nhân dân tỉnh
Kăn kư̆. Luâ̆t 'ban hanh văn 'ban kuy pham phap luâ̆t năr 22 khĕi 6 xơ năm 2015;.,Căn cứ. Luật ban hành văn bản quy phạm pháp luật ngày 22 tháng 6 năm 2015;
Kăn kư̆. Luâ̆t ngân sach nha nươk năr 25 khĕi 6 xơ năm 2015;.,Căn cứ. Luật ngân sách nhà nước ngày 25 tháng 6 năm 2015;
Kăn kư̆. Luâ̆t tô chưk chĭnh kuyên cham plĕi năr 19 khĕi 6 xơ năm 2015;.,Căn cứ. Luật tổ chức chính quyền địa phương ngày 19 tháng 6 năm 2015;
Kăn kư̆. Luâ̆t tô chưk chĭnh kuyên đĭa phương năr 19 khĕi 6 xơ năm 2015.,Căn cứ. Luật. Tổ chức chính quyền địa phương ngày 19 tháng 6 năm 2015;
Kăn kư̆. Nghĭ đĭnh sô̆ 52/2018/NĐ-CP năr 12 khĕi 4 xơ năm 2018 dĭh chinh phu lơm tơ 'yung nganh nghê cham plĕi;.,Căn cứ. Nghị định số 52/2018/NĐ-CP ngày 12 tháng 4 năm 2018 của. Chính phủ về phát triển ngành nghề nông thôn;
Kăn kư̆. Nghĭ đĭnh sô̆ 63/2010/NĐ-CP năr 08 khĕi 6 xơ năm 2010 dĭh. Chĭnh phu lơm kiêm soat thu tuk hanh chĭnh;.,Căn cứ. Nghị định số 63/2010/NĐ-CP ngày 08 tháng 6 năm 2010 của. Chính phủ về kiểm soát thủ tục hành chính;
Kăn kư̆. Nghĭ đĭnh sô̆ 86/2015/NĐ-CP năr 02 khĕi 10 xơ năm 2015 dĭhh chĭnh phu.,Căn cứ. Nghị định số 86/2015/NĐ-CP ngày 02 tháng 10 năm 2015 của. Chính phủ
"Kăn kư̆ drong chĭnh sach dĭh đĭa phương, tham mưu. UBND tinh ô̆ trĭ jên pơm chương trinh chĕp môn bjo kô truyên 'Binh Đĭnh mưt trương hok tĭa phân kâp gô răp ngân sach hiê̆n hanh;.","Căn cứ tình hình ngân sách địa phương, tham mưu. UBND tỉnh bố trí kinh phí thực hiện chương trình đưa môn võ cổ truyền. Bình Định vào trường học theo phân cấp quản lý ngân sách hiện hành;"
Kăn kư̆ kê̆ hoach thơi yan xơ năm pơxrăng đĕi kâp thâm kuyên phê yuiêt gah pơxrăng ky. II xơ năm pơxrăng 2019 - 2020 (hơ plih yua drong pơ nang jĭ. Covid 19).,Căn cứ kế hoạch thời gian năm học được cấp thẩm quyền phê duyệt đối với học kỳ. II năm học 2019 - 2020 (thay đổi do diễn biến của tình hình dịch bệnh. Covid 19)
Kăn kư̆ kuyêt đĭnh sô̆ 55/2015/QĐ-UBND năr 25 khĕi 12 xơnăm 2015 dĭhh. UBND tinh.,Căn cứ. Quyết định số 55/2015/QĐ-UBND ngày 25/12/2015 của. UBND tỉnh
Kăn kư̆ luâ̆t. Ngân sach teh đak sô̆ 01/2002/QH11 năr 16/12/2002;.,Căn cứ. Luật. Ngân sách nhà nước số 01/2002/QH11 ngày 16/12/2002;
Kăn kư̆ luâ̆t. Tô chưk chĭnh kuyên apung cham plĕi năr 19/6/2015.,Căn cứ. Luật. Tổ chức chính quyền địa phương ngày 19/6/2015
Kăn kư̆ luâ̆t tô chưk chĭnh kuyên apung cham plĕi năr 19/6/2015.,Căn cứ. Luật. Tổ chức chính quyền địa phương ngày 19/6/2015;
"Kăn kư̆ thông tư sô̆ 02/2017/TT-VPCP năr 31 khĕi 10 xơ năm 2017 dĭh 'Bô̆ trương, chu nhiê̆m. Văn phong. Chĭnh phu bơ tho nghiê̆p vŭ lơm kiêm soat thu tuk hanh chĭnh;.","Chủ nhiệm. Văn phòng. Chính phủ hướng dẫn nghiệp vụ về kiểm soát thủ tục hành chính;,. Căn cứ. Thông tư số 02/2017/TT-VPCP ngày 31 tháng 10 năm 2017 của. Bộ trưởng"
"Kc/plah, de nam 'bu minh nu bongai loch; 'boh khul linh ei wa tc/blah, na hrstf atat le atduei 1 am bos at. Elise na ko?d&u on.","Vậy, có lần người ta đang đem một người chết đi chôn, thì thấy một toán quân của bọn đó, họ liền vất người chết vào mộ ông Ê-li-sa, rồi bỏ đi"
"Kcfdung lu stf tah hla befar 'Bok. Kei-Dei ma lu stf cho 'bak tor ako dah cho beng tor kefkong, kcfdung noh lu stf pom ma tih wa kef de 'boh nhen; ao lu stf sit ma tai wa kor de 'boh na tf-ang kef lu stf.","Quả vậy, họ đeo những hộp kinh thật lớn, mang những tua áo thật dài."
"Kcfplah noh. Yesu poma kef lu "" <5 bongai tcfpdl pang lu bongai potiram pang. Stf thoi au: ?“Lu thay beftho to’drong juat de. Jude pang lu khul. Pharisi lu stf beftho bdn totirong juat. Mois pokd.","Bấy giờ, Đức. Giê-su nói với dân chúng và các môn đệ. Người rằng: ""Các kinh sư và các người. Pha-ri-sêu ngồi trên toà ông. Mô-sê mà giảng dạy."
"Kcfplah noh,. Hesekia ploh idk maih ddng lorn lu 'mang, pang ploh idk maih ddng 'long ddng 'mang hnam akum kdkuh ko. Kra. Yang, ma del kcfdih sif 'moi lorn 'mang noh an pefdi ko’ po'tao de. Asiri.","Chính vào thời đó, vua. Khít-ki-gia đập gẫy các cánh cửa của đền thờ Ðức. Chúa, cũng như các khung cửa mà,... vua. Giu-đa, đã bọc bằng kim khí, lấy nộp cho vua Át-sua"
"Kcftd ei sif klaih hloi kef bcflo, na sif cha awih awan kef de. Yesu.","Người lại gần, cầm lấy tay bà mà đỡ dậy; cơn sốt dứt ngay và bà phục vụ các ngài."
"Kcma, inh ameh dah diong lu đe mơng, kuan đe mi. Set, dăm. Bêl, dăm. Jong đe mih ma pơla pơlei... Wă đe sưh dah will ngôi lăm polei wei anih hnam.","Tôi thật sự muốn đi thay cho anh em chú bác, các danh nhân danh tiếng như anh. Set, dăm. Bêl, dăm. Jong,... để cho họ về làng nghỉ ngơi."
"Kcplah lu i&n poydY tomam soi, pctydY kon drd-nglo soh ham unh, kodih lu idm pom kone 'me-'mach ko’kuh ko? rup yang truh to? dang ei? (7 adrdch. Isorrael,. Inh ifh ko? le lu idm krao apinh. Inh. Kra. Yang khan:. Thoi. Inh m3 arih ling-lang,. Inh ifh ko? an lu iem krao apinh. Inh.","Khi dâng của lễ, khi chuyền con cái các ngươi qua lửa, các ngươi đã ra ô uế vì tất cả các ngẫu tượng của các ngươi cho tới ngày nay. Như thế mà. Ta lại còn để cho các ngươi thỉnh ý sao, hỡi nhà Ít-ra-en? Ta lấy mạng sống. Ta mà thề - sấm ngôn của Ðức. Chúa là. Chúa. Thượng -. Ta sẽ không để cho các ngươi thỉnh ý. Ta."
"Kcrchang ka lu 'bok thay batho , todrong juat de. Jude.",Đức. Giê-su lên án các kinh sư (Mt 23: 1-36; Lc 20: 45 -47 )
"Kcrplah ië sa inh uh ka put ka cô giâo. Hoa inh wih jing nam chà hayô! Yua ka cô su ragoh dêh, su hanông ka joh an ka nhôn mang.","Hồi bé tôi không tin cổ giáo. Hoa của tôi lại có thể đi đái! Bởi vì cô rất sạch sẽ, lúc nào cũng có thể hát cho chúng tôi nghe"
"KdpIah noh lu stf go bat inh boih. Kr3. Yang,. Inh boih an kd char nau jing pa dei, pdchah po’chek yua kd tddrong kdne krtfp ma lu stf dei pom.’.","Người ta sẽ nhận biết chính. Ta là Ðức. Chúa, khi. Ta biến đất ấy thành chốn hoang tàn đổ nát vì mọi điều ghê tởm chúng đã làm."
"Kefplah noh. Eliakim, kon drd-nglo. Hilkia,. Sepna pang. Joa khan kd. Rapsaka:","Ông. En-gia-kim, con ông. Khin-ki-gia-hu, ông. Sép-na và ông. Giôác nói với viên chánh chước tửu:"
"Kei-Dei kơ. Pharaôh, na. Arôn 'nhõng ih gô thoi bơngai khan lễ adrol ăn kơih.","Ðức. Chúa phán với ông. Mô-sê: ""Coi này,. Ta làm cho ngươi nên một vị thần đối với. Pha-ra-ô, còn. A-ha-ron, anh ngươi, sẽ là ngôn sứ của ngươi."
Kei-Dei wa phak stf lam donau unh ning-monh.,"Còn ai chửi anh em mình là quân phản đạo, thì đáng bị lửa hoả ngục thiêu đốt."
"Kei-Dei wă tơgùm bờn ning-mônh. 'Bok. Kei-Dei ăn kơ bờn đei đon lui kợịăp păng ăn kơ bỡn oei hiôk, na inh apinh sư ăn kơ iẽm oei hiôk gơh gătdih băl, kữm thoi. Yêsu. Krist bơngai gơh găt păng bỡn.",sXin Đức. Chúa. Trời hay nhịn-nhục và yên-ủi ban cho anh em được đồng lòng ở với nhau theo Đức. Chúa. Jêsus-Christ;
Kei-Dei:. Bỡn lui kơ. Yêsu. Krist na ‘Bok. Kei-Dei ‘mêm mơnat kơ bơn. Sư ăn kơ bỡn hiôk chơt yua kơ bỡn băt chang gô măng năr sư wă ăn kơ bơn oei hơdai hăm sư hiôk-hian ning-mônh.,đức- tin vào trong ơn nầy là ơn chúng ta hiện đương đứng vững; và chúng ta khoe mình trong sự trông-cậy về vinh-hiển Đức. Chúa. Trời.
Kei-Dei’wS pefgdr. Vr bdn thoi au:. Thoi minh 'nu tcf'ngla mir dong po’ge hroih cha befngai jang tor mir hcfmu stf.,"Nước. Trời giống như chuyện gia chủ kia, vừa tảng sáng đã ra mướn thợ vào làm việc trong vườn nho của mình."
"Keila,. Aksip păng. Marêsa; đĭ-đăng tơsĭn tŏ pơlei tih hăm lu pơlei iĕ lu sư.","Kê-i-la, Ạc-xíp, và. Ma-rê-sa: hết thảy là chín thành với các làng của nó;"
Ken iĕr.,Con gà
"Kenan dei tcfpdh-jit sdnam, pojing. Mahalale.","Khi ông. Kê-nan được bảy mươi tuổi, thì sinh ra. Ma-ha-lan-ên."
"Keypl ah iem poydr teymam soi ham sem deyrong jdng jo dah ji, todrong ifh ko trd knfp deh ha?","Và khi các ngươi dâng một con vật què hay bệnh tật, đó chẳng phải là xấu sao?"
Keyplah noh kon adruh stf klaih hloi.,"Từ giờ đó, con gái bà được khỏi."
"Kê̆ hoach khĕi hanh đô̆ng xơ năm 2017 lơm chu đê "" tơ gopty dâ̆t tuô̆ch drong 'băo lưk kơ đe kon dră kăn păng đe hyoh kon dră kăn"".",Kế hoạch. Tháng hành động năm 2017 với chủ đề “Chung tay chấm dứt bạo lực đối với phụ nữ và trẻ em gái”
Kfă. Yang. Tih. Hloh khan thoi âu:,Ðức. Chúa các đạo binh phán thế này:
Kfă. Yang jing mủk tơmam inh boih. inh đei pơkă wă wei răk nỡr. Ih bơtho tơtă.,Đức. Giê-hô-va là phần của tôi:. Tôi đã nói sẽ gìn-giữ lời. Chúa.
KhTn kơ kăn hăp bỗk trong kơ anhữ.,Họ không muốn cho chúng ta đi theo vì sợ chúng ta mệt
"Khan be kd lu stf to’drong au:. Kr3. Yang khan. Thoi. Inh m3 arih. lu bdngai 13m anih r3m rai go loch kd dao:. Lu bongai oei lam ko’dong dah lam holung go loch ko’ji hdbuh, lu bdngai oei lam bri brah go pdm tomam sa kd lu sem bri.","Ngươi hãy bảo chúng như sau: Ðức. Chúa là. Chúa. Thượng phán rằng:. Ta lấy mạng sống. Ta mà thề, những người đang ở chốn hoang tàn ấy sẽ ngã gục vì gươm; những người đang ở ngoài đồng,. Ta sẽ đem làm mồi cho thú dữ; những người đang ở trong các hốc đá và hang động sẽ phải chết vì ôn dịch."
"Khan be kef lu stf: ""Nau. Kra. Yang. Tih. Hloh khan:. NoT tefjur au poma gah kon poTao oei lam pcflei. Jerusalem pang di-dang kef adrech. IsoTael ma oei to noh.’.","Ngươi hãy nói với chúng: ""Ðức. Chúa là. Chúa. Thượng phán thế này:. Sấm ngôn ấy nhằm nói về ông hoàng ở. Giê-ru_x0002_sa-lem và toàn thể nhà Ít-ra-en ở trong thành."
"Khan be ko lu bri kodrOng gah goal. Mong be nOr. KrS. Yang: ’Nau n&r. Kra. Yang khan:.’Nau. Inh go tokuh:unh soh 15m tok- bok lu idm, unh go sa di-dang lu ’long ho’drih pang lu ’long kro. Unh kh&ng tfh ko dei pat, muh mat rim ’nu lu bongai.13m char gah goal truh to char gah ya-ndYn unh sa khoi di.","Ngươi sẽ nói với rừng. Ne-ghép:. Hãy nghe lời Ðức. Chúa, Ðức. Chúa là. Chúa. Thượng phán như sau:. Này. Ta sắp nhóm lên một ngọn lửa ở nơi ngươi; lửa ấy sẽ thiêu rụi tất cả cây xanh tươi cũng như cây khô héo nơi ngươi. Ngọn lửa cháy rực sẽ không tắt; mọi khuôn mặt đều bị cháy sém, từ nam chí bắc."
"Khan be ko lu stf,. Thoi. Inh m3 arih. Kr3. Yang khan:. Inh tfh kOhiok oh ko todrong lu bongai yoch loch,. Inh hiok dahsstf achang le trong todrong yoch stf na dei todrong arih; wih b£, wih be, weh dtfng trong todrdng yoch i3m’,;O hnam. Isorael. Yua ko kio i£m. W3 loch?. -.","Ngươi hãy nói với chúng: ""Ta lấy mạng sống. Ta mà thề - sấm ngôn của Ðức. Chúa là. Chúa. Thượng -. Ta chẳng vui gì khi kẻ gian ác phải chết, nhưng vui khi nó thay đổi đường lối để được sống. Hãy trở lại, hãy từ bỏ đường lối xấu xa của các ngươi mà trở lại. Sao các ngươi lại muốn chết, hỡi nhà Ít-ra-en?"""
"Khan be ko poiei. Tiro:. Ih jing poiei oei trong ’m5ng jang dak dosi, mOdro sa ham 1O poiei oei 15m bol dosi:. Kr5. Yang khan thoi au: ‘d. Tiro, ih dei khan:. Inh. Idng hohd tom tSch.","Hãy nói với thành. Tia nằm nơi cửa biển, nơi các dân giao thương với nhiều hải đảo:. Chúa. Thượng là Ðức. Chúa phán thế này:. Hỡi. Tia, chính ngươi đã từng nói: ""Ta xinh đẹp tuyệt trần!"""
"Khan be ko su':. Kra. Yang khan thoi au: d po’lei. Sidon, au,. Inh blah ih; Inh wa ko dei u’-ang lam ih. Lu stf go bat inh boih. KrS. Yang, koplah inh sek to’lang phak ih wa to'bdh todrong ro’goh. Inh.","Ngươi hãy nói:. Chúa. Thượng là Ðức. Chúa phán thế này:. Này. Ta chống lại ngươi, hỡi. Xi-đôn,. Ta sắp được vẻ vang ở giữa ngươi. Bấy giờ, thiên hạ sẽ nhận biết chính. Ta là Ðức. Chúa, khi. Ta thi hành án xử đối với nó và biểu dương nơi nó sự thánh thiện của. Ta."
"Khan be ko teh dak. IsOrael:. Kra. Yang khan thoi air. Au,. Inh nam wa phak lu iem. Inh go toh dao. Inh dong honglop, poram lu bongai topat pang lu bongai kOne dong 15m lu iem.","Ngươi sẽ nói với rừng. Ne-ghép:. Hãy nghe lời Ðức. Chúa, Ðức. Chúa là. Chúa. Thượng phán như sau:. Này. Ta sắp nhóm lên một ngọn lửa ở nơi ngươi; lửa ấy sẽ thiêu rụi tất cả cây xanh tươi cũng như cây khô héo nơi ngươi. Ngọn lửa cháy rực sẽ không tắt; mọi khuôn mặt đều bị cháy sém, từ nam chí bắc."
"Khan be kor lu stf, ih 16ng guang hloh kor bu? Jur be nam bich hodai ham lu bongai tfh kor kit todra akar.",Phải chăng ngươi đẹp đẽ hơn ai? Hãy xuống mà nằm chung với những kẻ không cắt bì
"Khan be ko’sif:. Kra. Yang khan thoi au:. Minh pom polei poYn tuh pham lam sif,. Polei pom lu rup yang po'me kodih akau; nar toch sif truh boih.","Ngươi sẽ nói: Ðức. Chúa là. Chúa. Thượng phán thế này:. Hỡi cái thành đã làm cho khắp nơi trong thành vấy máu khiến ngày của mình xảy đến, đã làm các ngẫu tượng khiến mình ra ô uế."
"Khan be ktf adrech. Istfrael: 'Nau noY. Kra. Yang khan:. Au,. Inh go pom 'me-'mach ktf anih 'IdYig rtfgoh. Inh, noh anih ktfdong kojSp lu iem gtfnang, ttfdrong chtft hiok ktf mat lu iem. Jtfhngom lu idm ’maih wa. Kon drd-nglo kon dro-kan lu iem ma le boih go po’k loch ktf dao. ’.","Hãy nói với nhà Ít-ra-en: Ðức. Chúa là. Chúa. Thượng phán như sau:. Này. Ta sẽ làm cho. Nơi. Thánh của. Ta ra ô uế; nơi thánh đó là sức mạnh làm cho các ngươi hãnh diện, là niềm vui của đôi mắt các ngươi, là nơi các ngươi hằng quan tâm. Con trai con gái các ngươi đã bỏ lại sẽ ngã gục vì gươm."
"Khan be kơ lu sư. Tơdah đei bu lăm lu kon sâu iĕm lăm đĭ chăl arih lu iĕm năm jê̆ lu tơmam 'lơ̆ng rơgoh mă kon pơlei. Isơrael pơyơ̆r 'măn lê̆ kơ. Kră. Yang, na bơngai noh sư đei tơdrong kơnê̆ 'mê̆-'mach, đe gô puh tơlĕch sư weh đơ̆ng anăp. Inh,. Inh boih. Kră. Yang.","Hãy nói với họ rằng:. Phàm ai trong dòng-giống các ngươi và trong vòng con-cháu các ngươi đã bị ô-uế, đến gần các vật thánh mà dân. Y-sơ-ra-ên biệt riêng cho Đức. Giê-hô-va, thì ai đố sẽ bị truất khỏi trước mặt ta:. Ta là Đức. Giê-hô-va."
"Khan be:. Kra. Yang dei khan thoi au: (? Gok pdtao. Ros,. Mesek pdng. Tuban, au. Inh blah ih.","Ngươi hãy nói: Ðức. Chúa là. Chúa. Thượng phán như sau:. Này,. Ta hạch tội ngươi, hỡi. Gốc, thủ lãnh tối cao của. Me-séc và. Tu-van."
Khan băn dah koh đẽch bẽt.,Bạn hãy múa khiên cho thật hay diễn cho thật đẹp lên.
Khan bĕ kơ. Arôn hăm đĭ kon drŏ-nglo sư thoi âu:. Tơdrong iĕm wă sơkat pŭn hiôk ăn kơ kon pơlei. IsoYael lu iĕm gô khan kơ lu sư:,Hãy nói cùng. A-rôn và các con trai người mà rằng:. Các ngựơi phải chúc phước cho dân. Y-sơ-ra-ên như vầy:
Khan bĕ kơ. Arôn lu kon drŏ-nglo sư păng đĭ-đăng kon pơlei. Isơrael: 'Nâu nơ̆r. Kră. Yang tơtă boih.,"Hãy nói cùng. A-rôn, các con trai người và cùng cả dân. Y-sơ-ra-ên rằng:. Nầy là lời Đức. Giê-hô-va phán dặn:"
"Khan bĕ kơ. Arôn păng lu kon drŏ-nglo sư, wă kơ lu sư kơchăng pơm mă 'lơ̆ng lu tơmam pơyơ̆r kon pơlei. Isơrael, mă đei 'măn pơyơ̆r pơm rơgoh ăn kơ. Inh, wă kơ lu sư huay kơ pơm kơnê̆ 'mê̆-'mach kơ anăn 'lơ̆ng rơgoh. Inh,. Inh boih. Kră. Yang.","Hãy truyền cho. A-rôn và các con trai người rằng phải kiêng-cữ những của-lễ thánh của dân. Y-sơ-ra-ên dâng biệt riêng ra thánh cho ta, hầu cho chúng chớ làm ô danh thánh ta:. Ta là Đức. Giê-hô-va."
"Khan bĕ kơ. Arôn; kơplah ih pơdơ̆ng ŭnh kơđeng, lei dan tơpơh tŏ ŭnh nhơk pơchrang hơdah tơ gah anăp kơ jơ̆ng ŭnh jrĕnh.","Hãy nói cùng. A-rôn:. Khi nào ngươi đặt các đèn, thì bảy ngọn đèn phải chiếu trên phía trước chân-đèn."
"Khan bĕ kơ adrĕch bơngai. Isơrael:. Tơdah đei minh 'nu drŏ-kăn 'blal pơm yoch hăm klo sư,.","Hãy nói cho dân. Y-sơ-ra-ên rằng:. Nếu một người đàn-bà lỗi đạo và phạm tội bất-chánh cùng chồng,"
"Khan bĕ kơ koh pơlei. Isơrael:. Tơdah lu iĕm mơ̆t tơ lăm char mă. Inh ăn kơ lu iĕm păng lu iĕm đei kĕch yuă, bơyan 'ba tơ noh, iĕm athei năm ba minh hơchô̆ ba plei blŭng-a ăn kơ 'bok soi.","Hãy truyền cho dân. Y-sơ-ra-ên rằng:. Khi nào các ngươi đã vào xứ mà ta sẽ ban cho, và đã gặt mùa-màng rồi, thì hãy đem đến cho thầy tế-lễ một bó lúa đầu mùa của các ngươi."
"Khan bĕ kơ koh pơlei. Isơrael: lĕm ưh kơ gơh sa ôh dôm rơmă rơmo, triu dah bơbe.","Hãy truyền cho dân. Y-sơ-ra-ên rằng:. Chẳng nên ăn một thứ mỡ nào của bò, chiên hay là dê."
"Khan bĕ kơ kon pơlei. Isơrael, lư iĕm athei 'blŏk wei răk năr. Sa'bat. Inh, yua kơ tơdrong noh jơ̆ tơdrong tơdra tŏk-bŏk. Inh hăm iĕm ling-lang đĭ jơhnơr, wă kơ iĕm băt. Inh bơih. Kră. Yang, pơm ăn kơ iĕm jơ̆ rơgoh 'lơ̆ng.","Phần ngươi hãy nói cùng dân. Y-sơ-ra-ên rằng:. Nhứt là các ngươi hãy giữ ngày sa-bát ta, vì là một dấu giữa ta và các ngươi, trải qua mọi đời, để thiên-hạ biết rằng ta, là Đức. Giê-hô-va, làm cho các ngươi nên thánh."
