Bahnaric,Vietnamese
"Đờng noh. Jona lẽch đồYìg pợlei. Niniwe, na năm pơm bơsùn tơ gah hơlẻch pơlei noh na sư oei ngôi ala yỡp bơsùn noh răp lăng tơdrong kiơ truh kơ pơlei noh.","Ông. Giô-na ra ngoài thành và ngồi ở phía đông thành. Ở đó, ông làm một cái lều, rồi ngồi bên dưới, trong bóng mát, để xem cái gì sẽ xảy ra trong thành."
bơlŭ bơlă.,lẫn lộn
Tơpôl hra.,Đàn vịt
Ih hâm lơlĕ dĭ mĕ?,Mẹ có hiểu vì sao như thế không hở mẹ?
"Lap yang kefne 'boh. Yesu, yang kefne glom 'Idp ei tOgrol hloi akau sif kefdih.","Vừa thấy. Người, quỷ liền lay nó thật mạnh,"
"Mă đơ̆ng ih bĭ hơpinh, mă dơ̆ng ih bĭ pơră, ĭnh duh xang wă kơ. Giông dơ̆ng xơ̆ boih, dơ̆ng ĭnh oei ioh oei iĕ ĭnh xang lơlĕ muh măt. Giông.","Không cần cha chỉ cho con và khỏi cần cha phải hỏi lại con, con cũng đã ưng. Giông từ một ngày đã rất lâu rồi; từ khi con cồn đang rất nhỏ, con đã ôm ấp hình bóng. Giông rồi."
Đe 'măn atâu. Yêsu lăm bơsat.,Mai táng Đức. Giê-su
E pơm amễ pơgră dang noh.,"Tại sao mày lại hại người ta, làm cho cha nsười ta phải chết, am cho anh em bà con trong làng phải dói khổ ròns rã suốt mấy năm ròi"
"Bok. Kei-Dei pơkă wă ăn kơ sư oei dêh char bỡn âu păng pơkă wă ăn kơ lu kon sư oei dêh char âu mỡn, mă-lei kơplah noh 'Bok. Kei-Dei tam mă ăn kơ sư anih oei 'bỡt ayơ ộh. Hơtai ei. Abraham kữm ưh kơ đei kon.","Ngài chẳng ban cho người sảnnghiệp gì trong xứ nầy, dầu một thẻo đất lọt bằn chân cũng không, nhưng. Ngài hứa ban xứ nầy làm kỉ- vật cho người và dòng-dõi người nữa, dẫu bắy giờ người chưa có concái mặc lòng."
"Ah, sem anu ưh kơsĩ sem đờna yane pơm e anư, ô mẽ ôi yôi.","Mọi người nghĩ thầm: ồi, con chim này không phải con chim từ thần tao, ôi me ôi..."
"Chŏng tơdrong et ngôi, e wă pơma thoi yơ gơh.","Nếu chỉ nói chuyện với nhau cùng người trong nhà thôi, không được."
"Barak krao akŭm pơpôi bơngai. Sebulun păng bơngai. Naptali năm tơ pơlei. Kêđes, đe mơjĭt-rơbâu 'nu bơngai kiơ̆ sư păng Đêbôra năm hơdai sư.","Ba-rác nhóm hiệp người. Sa-bu-lôn và người. Nép-ta-li tại. Kê-đe, có một muôn người đi theo sau người, và Đê-bô-ra cũng đi lên với người."
bơdô.,bẫy chim
yư.,dự
Kơxơ̆ tơming.,Chều mai
kuăng kuăng .,nhanh nhẹn
"Yă ei wơh athei đe krao. Barak kon drŏ-nglo. Abinôam đơ̆ng pơlei. Kêđes lăm dêh char. Naptali, na khan kơ sư:. Kră. Yang 'Bok. Kei-Dei. Isơrael tơtă kơ ih:. Năm rơih akŭm minh-rơbâu 'nu bơngai đơ̆ng adrĕch. Naptali păng lăm kon sâu. Sebulun păng tŏk tơ kông. Tabôr,.","Bà sai gọi. Ba-rác, con trai. A-bi-nô-am, từ. Kê-đe trong đất. Nép-ta-li, mà nói cùng người rằng:. Giê-hô-va Đức. Chúa. Trời của. Y-sơ-ra-ên đã truyền lịnh nầy:. Hãy chọn đem theo ngươi một vạn người trong con cháu. Nép-ta-li và trong con cháu. Sa-bu-lôn, mà đi thẳng đến núi. Tha-bô."
khŭng.,cửi
De bat kof. Yesu bcftho hogei.,Cách giảng dạy của Đức. Giê-su
Mă õns duh xang hlôh.,"Con phải suy cho kỹ,nghĩcho sâu"
Kơdrum (Kơdrum ôi).,Vườn ổi
pơluk pơlăk.,cục cằn
Dăm Đõk. Gle pơm pơrông. Diông. Sẽn. Grẽn pơm srơh.,"Kìa,. Diông Đõk. Gle hóa cá lóc,. Diông. Sẽn. Grẽn biến thành cả bộp."
Mưh Đavvit pơrẽng lu linh sư hăm lu linh. Sirii lu linh. Sirỉ blah plỡ hloi.,Vua Ða-vít dàn trận đối diện người. A-ram và chúng giao chiến với vua
Sư lom hăm maih rơgoh păng lem trong jih hăm maih tăp dăr.,"bọc bằng vàng ròng, và chạy một đường viền chung-quanh."
bươ.,vừa...
dôm bơ nuih pơ hrăm.,Học sinh
kon uch.,con út
"Lăp bre sư kơtờng tơdrong noh, bre sư kơdâu jăk tơ dêh char. Likanê. Tơ ei bre sư chă bơtho. Tơdrong 'Nao 'Lờng tơ. Pơlei. Litrơ,. Pơlei. Dibơpăng lu pơlei tơring kiở ei mờn. Đe kỉỡm. Pôl păng tơrno tơ. Pơỉei. Litrơ.","thì hai sứ-đồ đã biết trước, bèn ưốn-tránh ưong các thành xứ. Ly-cao-ni, là thành. Lít-trơ, thành Đẹt-bơ, và miền chung-quánh đó,"
Yua kơ kon pơlei. Miđian na lu bơngai. Isơrael pơmat-tat pơngot rơwĕt dêh tơpă. Na lu bơngai. Isơrael nhơ̆m krao apinh. Kră. Yang tơgŭm.,"Vậy, vì cớ dân. Ma-đi-an,. Y-sơ-ra-ên bị nghèo khổ bẩn chật, nên họ kêu cầu cùng Đức. Giê-hô-va."
Hơ.,Bọn giặc bị bắt dưới đất rất nhiều
khuk.,đoạn
"Lu bơngai. Lêwi:. Sêmaia, kon đrồ-nglo. Hasup, sâu. Asrikam, sâu i. Hasabia lu sư adrẽch adrung. Mêrari;.","Trong các thầy. Lê-vi có. Sơ-ma-gia, con của. Kha-súp, con của Át_x0002_ri-cam, con của. Kha-sáp-gia thuộc hàng con cháu ông. Mơ-ra-ri;"
"Buõl. Lợi yak hơlâu, inli kiỡ rõng ao hăp klep kơ tơnăr teh.","Thằng. Lợi đi trước, tôi bám áo nó ép sát vào tường đất"
bơnga1 luôch.,xác chết
Gơglơh. Giông ană păng tơl:,Giông vui cười nói:
Ameh lẽch biờ tơ mir diong biở đe tơpôl choh rang jơnang kăl kơ đe sư.,"Hai đứa thích đi ra rẫy, theo coi bà con làm cho nhà mình xem sao."
nhŭng.,heo
"Hăm đei drỗ-nglo ayơ dan ũnh bỡt kơtơh, na khan ùnh huay kơ sa ao sư?","Há có người nào để lửa trong lòng mình,. Mà áo người lại chẳng bị cháy sao?"
Inh jing bơngai chă pơhiĕk kơ bôl buăl. Mă khan inh đơ̆ng bơngai juăt krao khan apinh. Kră. Yang 'Bok. Kei-Dei păng đei. Sư tơl tơwih nơ̆r inh; Inh bơngai 'lơ̆ng tơpăt tôm tơdrong đĭ jing bơngai đe hiĕk ăr.,"Thế mà bạn hữu đã nhạo cười tôi là người đã từng khẩn cầu. Thiên. Chúa và được. Người đáp lại. Than ôi, người công chính vẹn toàn lại trở nên trò cười cho thiên hạ!"
"Mă lu bơngai pơm kơnê̆ mong jên hu nhen thoi pơlao chuơh,. Hơdrom hơbĕn ao hơlôk thoi pôi teh lơ̆n.","Nó có gom bạc nhiều như cát bụi, có chất áo quần thành đống như đất sét,"
Kŭa kiơ êh po 'bok. Pơlă. Jă. Jal đei kon hơdruh guăng along ăn oei kơ. Giông âu.,Ông. Pơlă. Jă. Jal có cô con gái xinh đẹp như thế mà gả cho. Giông thì xứng đôi lắm.
Hăm trõ kơ inh jing kơtơh pũn?,Có phải tôi gặp may không?
bong.,lũng
"Bơhngol ong ani iung năm iam bốt sik ge, iam bờt kloon koteh iẽr ani deh.","Con ong ấy đến bu trên miệng ghè, đậu chồ thịt gà, bu ngay chỗ miếng gan, mề gà."
Rachel păng. Lêa tơl sư thoi âu:. Lu nhõn hàm pă đei tơmam kiơ mũk drăm kiơ dởng lăm hnam 'bă nhõn kih?,"Bà. Ra-khen và. Lê-a trả lời ông rằng: ""Nào chúng tôi còn được chung phần và hưởng cơ nghiệp trong nhà cha chúng tôi nữa đâu?"
Đĩ đăng đe anhõng oh bôl băl ataih jẽ xang truh tôm đĩ đăng boih.,Tất cả các anh em bạn bè xa gần đã đến đông đủ
"Yua kơ 'bỡt anăp. Ih lu nhôn păng lu yă 'bok nhôn jỡ bơngai tơmoi, chăl arih lu nhôn tơ kơpal teh nhen thoi ngôi ưh kơ đei anih wă hơmẽng.","Trước mặt. Ngài, chúng con chỉ là ngoại kiều và khách trọ, như tất cả cha ông chúng con. . Ngày đời của chúng con trên mặt đất như chiếc bóng thoáng qua, không để lại dấu vết"
"“Thoi noh na. Inh wă roi kơ iĕm mă nhên dơ̆ng:. Inh thoi lĕ kơ tơm 'long, iĕm thoi lĕ kơ dơng, tơ'bla, sơdrai. Bơngai bu oei kơjăp lăm. Inh,. Inh oei lăm sư mơ̆n, bơngai 'noh sư gô đei plei trem. Dah ưh kơ đei. Inh, iĕm ưh kơ gơh pơm kiơ ôh.","Thầy là cây nho, anh em là cành. Ai ở lại trong. Thầy và. Thầy ở lại trong người ấy, thì người ấy sinh nhiều hoa trái, vì không có. Thầy, anh em chẳng làm gì được"
Petros 'blok htfddr hloi kd tddrong. Yesu khan kd stf khan:,Ông. Phê-rô sực nhớ lời Đức. Giê-su đã nói:
"Ih wang tap po'lei noh; man pordomg dur, po’m ko'dong linh, blah podei noh pang dan torroi tul dur jum dar podei wa poYam sif.","Ngươi sẽ vẽ cuộc vây hãm thành ấy. Ngươi sẽ xây chiến luỹ, đắp ụ, đóng trại và đặt chiến cụ chung quanh để tấn công thành."
Tơdrong hơri. Asap pơm.,Thơ. A-sáp làm.
"ơ. Kră. Yang. Tih. Hìoh, pơtao inh păng. Kră. Yang ’Bok. Kei-Dei inh,. Sem rẽch chă đei boih anih oei pàng sem pleng chă pơm boih tơpu \vA kơ cheh kon. jẻ tơ chơnang soi. Ih.","Hỡi Đức. Giê-hô-va vạn-quân, là. Vua tôi và là Đức. Chúa. Trời tôi,. Con chim sẻ đã tìm được một nơi ở,. Và chim én tim được một ổ đặng đẻ con nó,. Tức lằ bàn-thờ của. Chúa."
"Brỡm inh bơm jỡng biẽm mah prờp prâp, mah klẽch lìloi kơpơnăt.","Mũi tèn của tôi trúng chân tụi mày đến nỗi nghe lộp độp, thấy cả mũi tên xuyên qua chân."
"Ding trull tơ năr 'nâu lu sư ưh kơ wă chu tơbral, ưh kơ hli yom, ưh kơ wã arih kiỡ khôi juăt păng tơdrong juãt. Inh mă đẹi ăn boih kơ lu iẽm hăm lu 'bokyă lu iẽm.”.","Cho đến ngày nay, chúng không chút hối hận, không sợ hãi, cũng chẳng sống theo. Lề. Luật và các thánh chỉ mà. Ta đã đưa ra trước mặt các ngươi, và trước mặt cha ông các ngươi."
Ưh kơ đei hli tơrơ.,Không có sợ hãi
chĕp tơnhơi.,nhấc
muih.,phát
ket.,cấu
"Lâm. Hôi nghi, rim nă ma đei păng pơ đăp tơ drong pơlok ‘bơu cư,. Quyêt đinh pơjing anao. Khul pơgơr ‘bơu cư trương thôn yua đ/c. Chu tich. UBND xa pơm trương ban, phân công rim thanh viên lơ̆m khul pơgơr khảo sát 07 thôn.","Quyết định thành lập. Ban. Chỉ đạo bầu cử. Trưởng thơn do đ/c chủ tịch. UBND xã làm trưởng ban,. Quyết định thành lập. Tổ bầu cử ở các thơn.,. Tại hội nghị, các đại biểu được nghe kế hoạch tổ chức bầu cử, phân cơng các thành viên trong. Ban. Chỉ đạo phụ trách địa bàn 7 thơn"
Oi hi beyngai nuih keytang au p&k tor anih torblah. Jonathan loch tor anih groi gron.,"Than ôi! Các anh hùng đã ngã gục giữa lúc giao tranh! Trên các đồi của ngươi,. Giô-na-than đã bỏ mình!"
"Blep kor sonam m5 'bar-jit, ch5l. Jo th am kon drd-nglo. Ussia po’goY.","và lên ngôi thay thế, vào năm thứ hai mươi triều vua. Giô-tham, con vua Út-di-gia"
Chrih minh anu e âu rơgei tơpă.,Ngay cả các cô gái lỡ thì cũng không nói hay bằng nàng.
tơplih.,đổi
por 'nao xin.,Cơm vừa chín
"Au boih tomam poryor md luiem athei porydr:. Rim minh homer.'ba mi idk minh lam tordrau epha pang ddmg rim homer 'ba tor'bau, na klah idk minh lam tordrau epha.","Ðây là phần trích dâng các ngươi phải trích ra: cứ hai mươi thùng lúa mì thì một phần ba thùng, và cứ hai mươi thùng lúa mạch, thì một phần ba thùng."
plĕi.,khu dân cư
"MA-lei, lu mefnah dei jtfhngom 'maih kid? tefdrong. Inh areh pang to’drong kone kntp,. Inh go pom tefwih to’drong lu sit pefm tuh tef ko?l lu sit,. Kra. Yang. Tih. Hloh khan thoi noh.”.","Còn những ai để lòng dạ đi theo các đồ gớm ghiếc và ghê tởm của chúng,. Ta sẽ căn cứ vào lối sống của chúng mà hạch tội - sấm ngôn của Ðức. Chúa là. Chúa. Thượng."
đông.,động
Minh anu drŏkăn (hơyơ anoh) oei năm.,Một người đàn bà (nào đó) đang đi
Sư băt tôm tơdrong.,"Người biết những gì ở trong cõi tối tăm,"
'Bơr lu bơngai kơvvao ba tơdrong pơjah; 'Bỡr pơma pơgreh chă đe teh sư kơdih.,"Môi kẻ ngu-muội vào cuộc tranh- cạnh,. Và miệng nó chiều sự đánh-đập."
"Lap sif 'nao pom potao, stf poloch podi lu bongai gah adrech hnam. Jeroboam, tfh ko le minh 'nu bongai bu arih, lam hnam done. Jeroboam: sO ktfm poloch podi kid thoi noT. Kra. Yang yua 'bdT. Ahija dich dam. SO polei. Silo.","Lên ngôi rồi, vua hạ sát tất cả nhà. Gia-róp-am, không để sót một mạng nào mà không tiêu diệt, như lời Ðức. Chúa đã dùng tôi tớ. Người là. A-khi-gia, người. Si-lô, mà phán trước,"
Teh đak tam mă blah iŏk.,Phân chia xứ ở về phía đông sông. Giô-đanh
Giông tơl:,Hai người đã gặp gỡ nhau bao nhiêu lần rồi
"Jônathan tơl sư: Ưh, ih huay kơ lôch ôh. 'Bă inh ưh kơ đei pơm kiơ, mă tơdrong tih dah tơdrong iĕ, khan ưh kơ roi kơ inh. Na 'bă inh wă ôn kơ inh tơdrong 'nâu ah? Ưh kơ đei ôh.","Giô-na-than đáp cùng người rằng:. Chẳng phải thế! Anh không chết đâu. Cha tôi chẳng làm một sự gì, bất luận lớn hay nhỏ, mà chẳng nói trước với tôi. Vậy, nhân sao cha tôi giấu sự nầy với tôi? Điều đó chẳng thể được."
pơgơl.,chính quyền
"Che hơbơ̆l âu, tor sư pêng-jĭt hơgăt wơ̆l sư puăn hơgăt, lăm mơjĭt-mônh blah noh tơŏ ăi băl.","Bề dài mỗi bức màn ba chục thước, bề rộng bốn thước, mười một bức đồng một cỡ với nhau."
Pôl bơngai. Juđê bơtho tơgŭm bơngai nai.,Thánh. Phao-lô là người phục vụ mầu nhiệm Đức. Ki-tô
"Hơdruh. Pơlao. Chuơh. Dreng ană đĕch boih, khan kơ. Giông:",Pơlao. Chuơh. Dreng nói:
Giông tơl bâr băhăp:,Giông trả lời cha:
Yă đe. Nhong.,Bà của các anh
Hôp măng hei anhongYơns đei athei oh pơma kơ anhong hơdah minh tơdrong kăl. Anhons. Yơng athei pơma ôn.,Hồi hôm họp anh. Yơng có yêu cầu em nói cho anh rõ một vấn đề quan trọng. Anh. Yơng biểu phải có bí mật.
"sư đei đon lui tơpă, na sư gơh pơjing giêng mă đe anăn. Giêng. Năm. Brih kiơ̆ thoi 'Bok. Kei-Dei pơkă. sư athei lu bơngai. Isơrael pik pham bơbe, pham ưiu tơ 'măng hnam lu sư wă kơ 'bok mă chă pơlôch kon kơdră lu bơngai Êyiptơ bôh, na huay pơlôch hơwơ̆l kon lu sư.","Nhờ đức tin, ông đã cử hành lễ. Vượt. Qua và rảy máu để. Thần tiêu diệt khỏi đụng đến các con đầu lòng."
"Wa hoti bone kor. Kra. Yang,. Dawit idk hruk ao ephot, na suang di jorhngom chort hiok.","Vua Ða-vít quấn ê-phốt vải gai, nhảy múa hết sức mình trước nhan Ðức. Chúa."
"Yang. Bohngol htftok inh tor kopal pang anhak inh' nam, inh nam ham jorhngdm chhur nuih blek deh topang ti. Kra. Yang kolit kopal inh trap deh.","Một thần khí nâng tôi lên và nắm lấy tôi; tôi ra đi, lòng tràn ngập cay đắng và phẫn nộ. Bàn tay Ðức. Chúa nắm chặt lấy tôi."
Jơ̆p kơ teh đak năm ư-ang kơ 'Bok. Kei-Dei tơ noh.,Thiên hạ sẽ đem tới đó kho tàng vinh quang và sự giàu sang của các dân ngoại.
"Be bota lang trong bota ko’dih, na wih brok to’. Kra. Yang.","Mọi nẻo đường của ta, ta hãy xem đi xét lại, và trở về cùng Ðức. Chúa."
"Môis krao lu sư hloi. Arôn hăm lu kră pơgơ̆r năm jê̆, na. Môis pơma dơnuh hăm lu sư.","Môi-se bèn gọi họ,. A-rôn cùng các họi-trưởng đến gần; rồi nói chuyện cùng họ."
Giông tơi 'bơ̆r hơdruh. Pơlao. Chuơh. Dreng:,Giông đáp lời. Pơlao. Chuơh. Dreng:
"Til kosớsưlẽch năm tơjih, wă kơtơchẽng lăm đon; tơmang: đei 'bôh lu aseh lăk-đa truh ưh kơ băt đỡng yơ.",Cậu. I-xa-ác ra ngoài đồng dạo mát lúc chiều tà.
Chẽp ba bẽ tơmam soi pơyỡr 'bỡt anăp sư.,"hãy bưng lễ vật, bước vào tiền đình. Chúa,"
đơ̆ng rim tơdrong.,bằng
Plõt geng âu huõng. Chrõng geng to lẽch?,Thình lình bên này rớt. Lập tức bên kia chày?
Chŏng ĭnh tŭk hơkâu po đĕch.,"Cho dù chàng thấy em còn nhỏ, chưa đù tuổi bằng người lớn, em không trả thù chàng bằng gươm khiên nhưng em sẽ tự hạ mình, quỳ dưới chân cầu thang nhà chàng để mặc cho chàng kéo lê em đến nơi nguy hiểm nhất cho hổ xé nát thân xác này hoặc cho sư tử ăn thịt em để chàng thỏa lòng."
"Phak bơtho kon hơ'lơ̆p, na ih gô đei oei hiôk-hian; Pơm ăn kơ bơhngol ih gơh arih hiôk.","Hãy sửa phạt con, nó sẽ cho bạn được thảnh thơi và khiến lòng bạn vui sướng."
"Kơplah oei akŭm, drŏ-nglo ưh kơ gơh yơ̆l kiơ ôh yua kơ drŏ-nglo sư hơbŏ thoi 'Bok. Kei-Dei. 'Bok. Kei-Dei pơjing bơngai drŏ-nglo sư ăn pơgơ̆r lăm tôm tơdrong. Gah bơngai drŏ-kăn 'Bok. Kei-Dei pơjao ăn pơm iĕ 'biơ̆ păng chu yom kơ drŏ-nglo pơgơ̆r sư.","Người nam không được che đầu, bởi vì là hình ảnh và vinh quang của. Thiên. Chúa; còn người nữ là vinh quang của người nam."
Ăn kơ lu sư suang kơkuh bơnê bè kơ. Anăn sư. lốk hơgởr iẽ păng brồ hơri bơnê bẽ kơ sư.,"Nguyện chúng nó nhày-múa mà ngợi-khen danh. Ngài,. Dùng ưống-cơm và đàn cầm mà hát ngợi-khen. Ngài!"
Rĭm năr yang. Sơ-ri wei năng mir. Hrĭt.,"Ngược lại, nàng. Xơ-ri ngày ngày chãm tới ngó rẫy nương của. Hrit."
Mir bre mĕ kon să seng êng nêng pă gơh khan.,Chẳng bao lâu nương rẫy của hai mẹ con. Hơ-ra. Hơ-rung rộng mênh mông trải dài hơn một hơi chim bay.
"Hăp khan lu abâu arih jing tơpôl yua kơ đe hăp gram kơ pơchơt, grăm kơ akõm.","Nó bảo bọn ÔC sông thành đàn vì chúng rất ham vui, ham tụ tập."
"Ma-lei,. Jehosaphat khan.",Vua. Giơ-hô-sa-phát nói:
Inh âu. Pôl bơngai mă 'Bok. Kei-Dei rơih pơm jơ̆ng 'bang. Yêsu. Krist; na âu nhi oh bơ̆n. Timôthê.,"Tôi là. Phao-lô, bởi ý. Thiên. Chúa được làm. Tông Đồ của Đức. Ki-tô. Giê-su, và anh. Ti-mô-thê là người anh em,"
"Lu sư chă ra tơgop đĩ phe 'bà lăm tơpợh sơnăm phĩ rơkah rơkai tơ anăp ei, mong ăn kơ pơtao. Pharaôn 'ba, 'măn tơ pơk sư lăm rim pơlei păng jao ăn kơ lu sư. Avei-lăng.","Họ sẽ thu mọi lương thực của những năm được mùa sắp tới này. Họ sẽ chất chứa lúa mì làm lương thực trong các thành, và sẽ giữ lại, để. Pha-ra-ô tuỳ quyền sử dụng."
"All, ơ mẽ oi. Na mă inh kơnh wă gơh kiơ kơ đeì.","Cha mẹ ơi, việc này tôi cũng chẳng làm gì được đâu."
"Yua kơ kiơ đei tơpŭ kơ inh wă kơ inh pơmat-tat, gleh glăn, đĭ chăl arih inh mơlâu ling-lang?","Vì người ấy đã không giết tôi khi tôi còn trong lòng mẹ Để tôi được chết trong dạ của mẹ tôi, Để dạ của mẹ tôi sẽ mãi là nấm mộ lớn chôn tôi."
Kon drõ-nglo Ưla.,Các con ông. U-la là
inh jĩ klak.,tôi đau bụng
Bin gruih iung hơangiẽt kơpen.,"Bin vùng dậy thắt lại dây khô"""
jok.,lan
trơ.,phù
"Pôm tơdrong noh đĕch, bĭ dei tơdrong kiơ nai yao.","Chỉ đơn giản có vậy thôi, chứ chẳng có chuyện gì khác."
"Yồng tơngla inh tơl inh: ‘Kră. Yang mă. To”ngla inh oei pơm kiở gô ăn linh jang sư jur pơm pơkeh tơdrong jang ih; pâng ih gô chă ăn kơ kon drồ-nglo inh akăn đờng lăm adrẽch adrung inh, tơ hnam 'bă inh.","Ông nói: ""Tôi đã bước đi trước tôn nhan Ðức. Chúa, thì chính. Người sẽ sai sứ thần của. Người ở với chú và. Người sẽ cho chuyến đi của chú thành công. Chú sẽ cưới cho con trai tôi một người vợ thuộc gia tộc tôi và nhà cha tôi."
